,INDEX,USER,SCORE,REVIEW,SENT_SCORE,SIGN,POS/NEG,,
799,3586,Mebskysvj,2.5,"커피,너무너무,너무너무,너무,맛있,지만,아포가토,시켰,는데,우드,스틱,주,길래,당황,함,커피,랑,같이,떠먹,어야,되,는데,아포가토,시켰,는데,스푼,안,주,는,곳,처음,임,스푼,이,없,는,것,도,아닌데,왜,스푼,을,안,주,는지,모르,겠,음,가,서,달,라,하,니까,우드,스틱,줬,다고,원래,그걸로,먹,는,거,라고,함,저런,작대기,로,어떻게,커피,랑,먹,으라는,건지,모르,겠,음,말,해서,스푼,받,긴,했,는데,주,기,싫,어,하,는,티,나,서,좀,그랬음,맛,은,있,는데,서비스,는,그다지",-4,-1,-1,T,
800,4644,uy2****,4.5,굿,1,1,1,T,
801,2980,ReThink,3,"스타,벅스,넓,어요",1,1,1,T,
802,3575,바닐라진,4,"커피,가,부드럽,고,맛있,어요,카,눌,레,도,겉,나,석촉,이,여서,맛있,게,먹,었,어요",3,1,1,T,
803,3677,써니,5,"좋,아요",1,1,1,T,
804,1406,꼬꼬,4.5,"기대,이상,으로,맛있,게,먹,었,어요",1,1,1,T,
805,6243,오잉,4,"맛있,어요",1,1,1,T,
806,1753,Remy,5,"맛있,게,먹,었,습니다,항상,감사,합니다",2,1,1,T,
807,257,pizont,5,"어제,방문,후,느낀,감동,이,아직,아련,하,게,가슴,한편,에,남,아,오늘,은,여러,친구,들,과,다시,방문,하,게,되,었,습니다,진한,커피,의,향,과,함께,하,는,오늘,도,역시,나,기억,에,남,을,것,같,습니다",5,1,1,T,
808,375,다나,5,"예약,날짜,를,실수,로,잘못,선택,해서,픽업,을,예약,한,날,못,갔,는데,도,사장,님,께서,너무,친절,하,게,대응,해,주,셔서,너무,감사,했,습니다,맛,은,말,도,잠봉,뵈,르,는,프랑스,에서,먹,었,던,거,보다,더,맛있,어요",1,1,1,T,
809,7994,스탠리,5,"갠,츈아요,이뻐요",1,1,1,T,
810,539,algp4857,5,"친절,하,시,고,무엇,보다,맛있,음,또,방문,예정",3,1,1,T,
811,3810,pum****,4,"커피,굿,빵,빵,도,굿",2,1,1,T,
812,1374,윤세희,3.5,"배고파,야,근데,마시,노,요,식사,대용,으로,막,음,좀,바,고파요",0,0,0,T,
813,5202,해피하게,4.5,굿,1,1,1,T,
814,2563,매직,5,"맛있,었,어요,다쿠,아즈,리,백설기,강추,인데,사람,너무,많,은,건,슬프,네요",3,1,1,T,
815,1011,sjh****,4.5,"맛,은,의심,할,여지,가,없,는데,사람,들,이,너무,많,아서,이,시국,에,좀,걱정,되,네요",-1,-1,0,F,
816,6520,100,5,"가,볼,만,한,예쁜,곳,입니다",1,1,1,T,
817,7883,경서,5,"감사,합니다,감사,합니다",2,1,1,T,
818,3750,bri****,4.5,"커피,맛,좋,아요,스,뎅,컵,도,굿",2,1,1,T,
819,6061,사람,4,"쑥,라테,맛있,어요",1,1,1,T,
820,3710,war****,4,"좋,아요,좋,아요,좋,아요",3,1,1,T,
821,3672,챌리나,4,"커피,맛남",1,1,1,T,
822,1170,ddd,5,"플레인,바질,치즈,세,가지,맛,먹,어,봤,는데,플레인,이랑,바질,맛있,어요,주차,가,좀,힘들,긴,했,습니다",0,0,0,T,
823,6760,대박이,5,"넓,어서,좋,아요,곳곳,에,사진,찍,기,좋,은,곳,많,아요",4,1,1,T,
824,8,초코초코,5,"분위기,도,좋,고,디저트,맛있,어요",2,1,1,T,
825,5857,GRACE,4,"좋,아요",1,1,1,T,
826,4178,융,5,"좋,아요",1,1,1,T,
827,1485,chlthgks,5,"파인애플,스무디,가,상큼,해요,과일,많이,먹,을,수,있,어서,좋,아요",2,1,1,T,
828,3264,하와,5,"실내,가,넓,고,좋,아요",2,1,1,T,
829,7213,추억,3,"커피,평범,흑임자,는,맛있,었,어요,카페,가,굉장히,큰,데,좀,어수선,한,감,이,있,습니다",-1,-1,1,F,
830,3717,bell,4.5,"맛있,어요",1,1,1,T,
831,7944,jjy****,5,"이쁘,고,좋,어요",2,1,1,T,
832,4296,hjssol,5,굿,1,1,1,T,
833,481,아이아이,5,"예약,해서,가,니까,빠르,게,받,아서,너무,좋,아요,매장,에서,천천히,고르,면서,더,사,고,싶,었,는데,사람,이,많,아서,불,가능,했,네요,빵,이,하나,같이,다,맛있,어요,오래오래,운영,해,주,세요",4,1,1,T,
834,3173,셔니이모,4.5,"친절,하,고,맛있,어요",2,1,1,T,
835,3594,magnolia,5,"맛있,어요",1,1,1,T,
836,1948,민희,3.5,굿,1,1,1,T,
837,3415,981****,5,"매장,이,예쁘,고,깔끔,해요",2,1,1,T,
838,4550,sangwon0924,5,"초코,스콘,맛있,어요",1,1,1,T,
839,4195,오니,5,"케이크,가,맛있,어요",1,1,1,T,
840,273,7ebor,5,"오프,화이트,플랫,화이트,메뉴,대존맛,제,취향,입니다,서비스,도,좋,고,견과,류,주,시,는,것,도,너무,맛있,어서,순삭,했,어요",4,1,1,T,
841,2396,코코코코코코볼,4,"쑥,절미,케이크,흑임자,떡,다쿠아즈,쑥,절미,다쿠아즈,포장,했,는데,맛있,네요,다음,엔,매장,에서,먹,고,싶,네요",1,1,1,T,
842,6223,myonara,4.5,"좋,아요",1,1,1,T,
843,5629,파인애플,4,"좋,아요",1,1,1,T,
844,7328,myq****,4,"카페,진짜,이쁘,고,엄청,넓,어요",2,1,1,T,
845,1658,OLINDA,4,"카톡,웨이팅,시스템,굿,굿,여성,들,을,위한,곳,새롭,지만,구성비,는,그다지,조금,더,큰,볼,에,나와야,하,는,거,아닌가,볼,에,담겨,나오,는,이쁘,고,비싼,스무디,사진,찍,기,좋,은,곳",2,1,0,F,
846,3068,엘리,5,"친절,하,고,좋,아요",2,1,1,T,
847,1386,김지니,5,"딸,기치,케,보,울,아사,이,고,울,네이버,주문,하,여,방문,포장,으로,주문,했,습니다,주문,기다리,는,동안,은,가게,앞,에,주차,가능,하,고,주문,하,자마자,바로,만들,어,주,시,는,샐러드,볼,집,까지,차,로,거의,1,시간,걸렸,는데,녹,지,않,았,고,너모,맛있,게,잘,먹,었,습니다,볼,하나,두,명,이,서,먹,기,에,딱,좋,아요,딸기,치즈케이크,볼,은,달,달하,면서,치즈,랑,딸기,랑,잘,어우러지,는,맛,이,고,아산,이,볼,은,과일,이,좀,더,다양,하,고,상큼,한,맛,이,에요,너모,너모,맛있,어요",9,1,1,T,
848,4278,songhh53,4,"좋,아요",1,1,1,T,
849,4630,룰루,4,"오랜만,에,팡도르,새로,생긴,빵,많,아요,가격,은,여전히,다,비싸,지만,맛나,요",1,1,1,T,
850,5056,링구,4.5,"굿,굿,빵,맛있,어요,성수,어니언",3,1,1,T,
851,5754,바람개비,5,"저희,집,반려,견이,서울숲,가,면,당연히,센터,커피,에,퍼프,치,노,먹,으러,가,는,줄,아,는,것,같,아요,산책,전,에,퍼프,치노,부터,즐기,게,해,주,고,나,서,야,편히,산책,했,네요,직원,분,께서,감사,하,게,도,저희,반려,견,기억,해,주,시,고,따로,이야기,드리,지,않,았,는데,도,얼음,을,챙겨,주,셔서,감동,했어요",3,1,1,T,
852,6623,최별,3,"넓,고,나름,특이,한,분위기,이,지만,다른,카페,에,비해,뛰어난,건,아님,음료,가,상당히,비싼,반면,양,은,적,고,맛,도,그냥,보통,시간,들여가,기,엔,약간,허무,하,고,두,번,은,갈,필요,를,못,느끼,겠,음",-5,-1,-1,T,
853,7915,gon****,5,"뷰,맛집,루프,탑,못,올라가,본,게,아쉬워,요",0,0,1,F,
854,6087,지애,5,"커피,도,맛있,고,노랫소리,도,안,커서,좋,아요",3,1,1,T,
855,2744,남이,4.5,"맛있,어요",1,1,1,T,
856,6931,xll****,5,"넓,고,쾌적,하,고,맛있,어요,카페,때,보다,는,초콜릿,라테,추천,이,요",4,1,1,T,
857,1970,log,5,"디저트,귀엽,고,맛있,어요",2,1,1,T,
858,2381,방토,5,"쌀,케이크,존맛",1,1,1,T,
859,7705,복치,5,"친절,하,시,고,좋,아요",2,1,1,T,
860,7021,dadaeee,4,"분위기,좋,아요",1,1,1,T,
861,3181,댕이,5,굿,1,1,1,T,
862,359,술이a,5,"맛있,어요",1,1,1,T,
863,5646,lsh****,0.5,"투썸,주말,저녁,타임,남자,직원,목소리,가,너무,작,아서,무슨,말,인지,알아듣,기,힘들,고,주차,관련,해서,3,번,정도,다시,물,어,봤,는데,제대로,설명,해,주,지,않,아서,이해,하,는데,오래,걸림,그리고,기프,티,콘,케이크,결제,하,고,추가,금,카드,로,결제,해,달,라니,그냥,카드,로,전부,결제,해버림,이건,뭔지",-3,-1,-1,T,
864,4886,wogml472,5,"빵,종류,많,고,너무,맛있,어요",2,1,1,T,
865,945,여니,4,"바질,냄새,가,진짜,찐,해요,맛있,다고,해서,샀,는데,진심,식,어도,대존맛,왜,세트,로,샀,을까,전,개인,적,으로,플레인,이,제일,맛있,는,것,같,아요,플레인,만,살,걸,하,고,후회,했,습니다,다음,엔,꼭,플레인,만,살,거,예요",2,1,1,T,
866,1533,뿌요뿌요,4.5,"하와이,아산,이,볼,너무,그리웠,는데,똑같,아요,맛나,요",1,1,1,T,
867,808,pea****,3.5,"콘,마요,크림치즈,너무,맛있,어요,카페,를,예약자,만,이용,가능,하,대서,좀,아쉬웠,어요",1,1,1,T,
868,3954,세실,5,"시나,모니,애플,피칸,케이트,사랑,합니다,분위기,도,킹왕짱,이,네,용,빵,과,커피,여기,천국",3,1,1,T,
869,5631,papiron08,5,"시설,도,깔끔,하,고,좋,네요",2,1,1,T,
870,1048,Lulu,5,"맛있,어요",1,1,1,T,
871,6455,lov****,5,"분위기,너무,좋,아요",1,1,1,T,
872,422,ㅊ,4,"가격대,가,있,는,편,이,긴,한데,빵,이,맛있,음",1,1,0,F,
873,1647,bbbb6612,4,"과,일,요구르트,맛있,어요",1,1,1,T,
874,185,아리공주,5,"저,너무,자주,와요,근데,그냥,성수,오,면,무조건,여기,오,게,돼요,커피,마시,기,너무,편하,고,분위기,가,너무,좋,아요,보리,차,최애,또,올게요",3,1,1,T,
875,4992,한강이맘,5,"가격,은,있,어도,맛있,어요",1,1,1,T,
876,4713,83g****,5,굿,1,1,1,T,
877,6416,즈옹,4,"빵,맛있,고,장소,도,넓,어서,좋,네요",3,1,1,T,
878,520,JOHANNA,5,"진짜,어떤,유명,한,잠봉,뵈,르,집,도,여긴,못,이겨요",0,0,1,F,
879,1613,루,2.5,"친구,자두,는,이쁘,던데,자두색,은,왜,이런,지,아무튼,2,번,갈,곳,은,아님",1,1,-1,F,
880,7280,야세쿠,3,큼,0,0,1,F,
881,538,이라이자,4,"맛있,는,빵",1,1,1,T,
882,8578,xoxolining,4,"케이크,가,가격대,가,잇,네요,맛,은,괜찮,았,어요,내부,크,고,좋,아요",0,0,1,F,
883,6596,Boeun,4,"대림,창고,바닐라,라테,아이,고,맛있,다,쾌적",2,1,1,T,
884,7815,경서,5,"감사,합니다,감사,합니다",2,1,1,T,
885,8165,할까해찌,3.5,"딸기,케이크,맛집,매장,에서,직접,굽,는,베이커리,그런데,밀크티,는,우려낸,티,에,따,듯한,우유,를,부,어,주,는,게,아니,라,그냥,스팀,우유,에,가루,탄,맛,그냥,단맛,음료,가격,은,세,지만,사람,은,어마어마,하,게,많,다,공간,이,좋,아서,그런,거,겠,지,개인,적,으로,딸기,케이크,생각나,면,아주,가끔,가,볼,집",1,1,0,F,
886,1032,죠야,5,"너무,맛있,어요",1,1,1,T,
887,6424,CREAM,3,"인테리어,예쁜데,빵,너무,비,쌈",1,1,0,F,
888,6235,박숴,3.5,"빨,미까,레,느끼,해요,상하,목장,아이스크림,맛있,어요,딸기,티라미수,괜찮,아요,플랫,화이트,무난,해요,야외,좌석,있,어서,좋,네요",-2,-1,1,F,
889,6901,RINI,5,"공간,도,넓,고,분위기,있,어,다음,엔,식사,하,러,재,방문,하,고,싶,어요",1,1,1,T,
890,6952,warppigs,3.5,"난,구성비,좋,아,하,는,남자,공간,이,넓,어서,좋,긴,함,하지만,음료,와,음식,가격,이,좀,높,은,감,이,있,어",3,1,0,F,
891,8740,happy훈,5,"굿,굿",2,1,1,T,
892,542,sycm0329,5,"잠봉,뵈,르,처음,먹,어,봤,는데,맛있,어요,가격,이,아깝,지,않,아요,포장,도,깔끔,합니다",3,1,1,T,
893,3867,ssf1215,4.5,"커피,맛있,고,빵,도,다양",2,1,1,T,
894,1470,sh,4.5,"너무,맛있,어요,스무디,볼,에,따뜻,한,티,최고",1,1,1,T,
895,1932,김미셸,3,"공간,이,넓,어서,좋,아요,쾌적,해요,음료,와,디저트,는,맛없,어요,가격,도,청담,가격,이,라,좀,놀랐,네요",1,1,-1,F,
896,924,peach mood,2,"바로,먹,는,거,만,맛,잏음,매장,이용,하,려,했,는데,예약,제,라,불편,했,네요,친절,하,지,도,않,고",0,0,-1,F,
897,6085,wlq****,4,"오랜만,에,왔,는데,분위기,좋,아,졌,네요,빨,미까,레,맛있,음,다음,에,또,와야지",2,1,1,T,
898,8613,루핑,4,"공간,이,넓,어서,좋,은데,조금,추워,요,와인,이랑,먹,으려고,주문,한,음식,이,너무,맛있,었,어요",3,1,1,T,
899,5399,뚜정,5,"커피,저렴,하,고,빨리,나와서,좋,아요",2,1,1,T,
900,5186,땜즈강,3.5,"커피,맛,은,쏘쏘,분위기,좋,음",0,0,0,T,
901,5711,예삐,5,"에이드,종류,가,없,는,게,아쉽",-1,-1,-1,T,
902,7169,daw****,4,"괜찮,아요",-1,-1,1,F,
903,7155,ojhlove3004,4,"덥,고,습한,장마철,이,라,루프,탑,이용,을,못,해서,아쉽,지만,커피,는,맛있,습니다",0,0,1,F,
904,5366,hkiom,5,"역시,성수,는,어니언,카페,맛있,고,분위기,도,좋,앗,당",3,1,1,T,
905,5501,여름고양이,5,"주차권,1,시간,2,천,원,에,판매,중,현금,only",0,0,0,T,
906,7622,daiin,5,굿,1,1,1,T,
907,2927,Cl,4,"스타,벅스,는,어디,든,굿",1,1,1,T,
908,679,딩딩,5,"가로수길,만큼,안,기다려서,좋,아요",1,1,1,T,
909,5640,단세포,4.5,"좋,아요",1,1,1,T,
910,3008,홍차,4,"사람,이,너무,많,아서,굉장히,바쁜,매장,이,지만,그래도,다,들,친절,하,신,편,입니다",2,1,1,T,
911,3319,coucou,4,"넓,은,편,이,지만,항상,사람,이,많,아요",2,1,1,T,
912,4311,Olivia,3,"달,지,않,고,맛있,는,시폰,케이크,가,있,는,곳,직원,은,친절,하,지,않,았,어요",2,1,0,F,
913,5515,미농,4,"좋,아요",1,1,1,T,
914,5522,Uheat Cho,4,"매장,이,너무,덥,네요",0,0,-1,F,
915,4251,fru****,1,"오후,8,시,쯤,가,서,크레이프,랑,초코,생크림,하나,남,은,거,주문,했,는,자몽,케이크,를,주,면,어쩌,죠,가게,에서,포장지,뜯,고,확인,할,수,도,없,고,다음,부터,신경,좀,써,주,세요",0,0,-1,F,
916,2014,박민진,4.5,귯,0,0,1,F,
917,7524,lov****,5,"맛있,어요",1,1,1,T,
918,7797,김민경,5,"좋,아요",1,1,1,T,
919,2131,bor****,4,"남,나,커,먹,고,싶,을,때,넓,어서,코로나,거리,두기,카페,로,딱,이,고요,빵,수니,들,에게,천국",2,1,1,T,
920,2475,seo,4.5,"엄마,가,좋,아,하,시,는,쌀,베이커리,택배,도,가능,하,면,좋,겠,어요",3,1,1,T,
921,68,쏘야,4,"친절,하,고,맛있,어요",2,1,1,T,
922,8248,야옹,4.5,"브라우니,대박",1,1,1,T,
923,4903,empty,5,"친절,하,고,너무,좋,아요",2,1,1,T,
924,2585,뿌잉,3.5,"커피,는,쏘쏘,백설기,케이크,는,퐁,신,퐁,신,담백,한데,단맛,이,많,은,편",1,1,0,F,
925,6832,1cm조이,5,"분위기,너무,좋,아요,아인,슈페너,는,초코,초,코,한,맛,나,서,맛있,고,괜찮,았,습니다",1,1,1,T,
926,2469,퐁,5,"존맛,탱,일,주일,에,한,번,은,갑니다",1,1,1,T,
927,6198,마라나타,4,"좋,아요",1,1,1,T,
928,1883,살라밍,5,굿,1,1,1,T,
929,8691,베리507,4,"메뉴,가,양,도,많,고,맛있,어요",2,1,1,T,
930,5648,Eli,4,"성수동,투썸,플레이스,아르바이트,생,교육,중,이,신,듯",0,0,0,T,
931,1555,lsk****,4.5,"성수,헤이,바울,건강,해,지,는,느낌,새콤,달,곰,함",-2,-1,1,F,
932,5081,시원,5,"맛있,어요,루프,탑,최고",2,1,1,T,
933,3407,띵동,5,"엄청,빠르,게,준비,해,주,셨,어요",0,0,1,F,
934,7761,맛집만찾아다니는사람,5,"굿,아주,좋,아요",2,1,1,T,
935,8742,Lucia,5,"공간,이,좋,았,어요,당근,케이크,가,맛있,네요",2,1,1,T,
936,8153,lovethemoment,3.5,"울리,는,공간,이,라,크,게,말,을,해야,하,는,단점,이,있,지만,브라우니,맛있,고,좋,아요",1,1,0,F,
937,5437,yun****,5,대박,1,1,1,T,
938,4626,vld****,4,"오미자,에이드,맛있,어요",1,1,1,T,
939,448,올ㅏ,5,"한,번,의,호기심,으로,당신,도,단골,이,될,수,있,습니다",1,1,1,T,
940,8246,뿌꾸,5,"프루,츠,페이스트리,진짜,맛있,어요",1,1,1,T,
941,8150,lovethemoment,3.5,"괜찮,네요",-1,-1,1,F,
942,6927,Nelly,5,"얼,그레이,롤,맛있,어요",1,1,1,T,
943,5491,13.Twosome,,"카페,이름",0,0,0,T,
944,2254,쥰,4,"가격,이,좀,비싼,편,웨이팅,있,으면,쌀,케이크,라,퍼석퍼석,한,식감,이,다",-1,-1,-1,T,
945,6680,grluv,4,"테라스,좋,아요,근데,요,파리,가,너무너무,많,아요,왜,죠",1,1,0,F,
946,3413,원,5,"바삭,하,고,고소,해요",2,1,1,T,
947,6009,오렌지라떼,4,"분위기,좋,아서,자주,가,는,곳,입니다",1,1,1,T,
948,6827,양평동사자,4,"공간,이,널찍,해서,좋,아요",2,1,1,T,
949,1677,non****,4,"첫,인상,은,양,이,적,어,보이,는,데,먹,다,보,면,한,끼,식사,로,괜찮,습니다,맛,도,좋,고,눈,으로,도,보,기,좋,아요,다만,청포도,는,씨,없,는,상품,을,썼,으면,더,좋,지,않,았,을까,싶,습니다",2,1,1,T,
950,2996,wkd****,4.5,"매장,도,넓,고,좋,아요",2,1,1,T,
951,2087,알리키노,4,"고르,곤,졸라,큐브,이제,없,나요",0,0,0,T,
952,4574,프엘,5,"분위기,너무너무,좋,아서,또,가,고,싶,어요",1,1,1,T,
953,6154,jj4750,5,굿,1,1,1,T,
954,2958,shl****,5,"좋,아요",1,1,1,T,
955,4498,Reala100,4,"널찍,하,니,좋,네요",2,1,1,T,
956,7377,룰루랄라,5,"할아버지,많이,버,셨,나요",0,0,0,T,
957,1824,hot****,4.5,"빵,도,맛있,고,밖,좌석,좋,아요",2,1,1,T,
958,4381,블랙초코a,3,"커피,는,역시,알,아,죠",1,1,0,F,
959,8218,시녀나,1,"맛있,어서,선물,하,려고,산,건데,이렇,게,주,셔서,정말,놀랐,습니다,급,해서,다시,포장,해,달,라는,말,못,하,고,나왔,는데,기분,이,많이,안,좋,네요,더워서,녹,은,게,아,니코,받,자마자,찍,었,습니다,어느,가게,가,이렇게,다,망가,트린,채,포장,해,주,나요,제,가,손,으로,들,고,가,는,게,나았,겠,어요,덕분,에,못,드렸,습니다,다른,빵,도,뭐,마찬가지,이,긴,한데,밀푀유,가,제일,심해서,올려요,포장,하,실,분,들,참고,하,세요",0,0,-1,F,
960,5871,센센센,5,"커피,맛있,네요",1,1,1,T,
961,2437,구구,0.5,"운,두,번,먹,을,맛,은,아닌,건,같,아요,쌀,로,만들,어서,그런지,케이크,처럼,부드럽,지,않,고,퍽퍽,가루,가,입,에,남,는,느낌,그렇,다고,떡,처럼,쫄깃,한,것,도,아니,고,달,지,도,않,고",1,1,-1,F,
962,1947,주은,5,"맛있,고,비싸,요",0,0,0,T,
963,8368,김지우,5,"되게,멋들어지,고,넓,어요,케이크,랑,스콘,도,맛있,고,자몽,에,이드,도,맛있,어요,가격,도,요즘,카페,들,이랑,비교,하,면,soso",3,1,1,T,
964,2246,밥하기싫은주부,4,"케이크,만,테이크아웃,해,보,다가,처음,으로,안,에서,먹,어,봤,네요,딸기,다,쿵,이,주,는,너무,달,았,다는,그래도,밀가루,아니,라니,전,다쿠아즈,보단,쌀,케이크,디카페인,음료,있,는,것,도,좋,아요,소소,하,게",-1,-1,1,F,
965,7710,si2****,5,"커피,가,맛있,어요",1,1,1,T,
966,4785,fcm****,4,"좋,아요",1,1,1,T,
967,8530,도버기,3,"케이크,가,비싸,요,맛,은,소,쏘",-1,-1,-1,T,
968,6713,보라돌이,5,멋져요,1,1,1,T,
969,5726,호랭마녀,4,"커피,맛있,고,슈크림,와플,도,달,지,도,않,고,맛있,어요",2,1,1,T,
970,8709,쭈니,4,"창고,를,카페,로,개조,하,다,보,니,넓,고,높,고,공간,활용,도,좋,습니다,오랜만,에,서울,에서,여유,롭,게,시간,을,보내,네요",3,1,1,T,
971,1364,쮜넌,5,존맛,1,1,1,T,
972,7672,무민,3,"아메리카노,는,맛,별,로",0,0,-1,F,
973,5184,밍밍,5,"빵,들,이,진짜,맛있,어요",1,1,1,T,
974,1955,oh_****,5,"무화과,스콘,맛있,어요",1,1,1,T,
975,1578,su,5,"커피,도,맛집,이,에요",1,1,1,T,
976,7005,솔라시도,4,"파스타,는,그냥,그렇지만,피자,가,맛있,네요",0,0,0,T,
977,5924,냥냥,3.5,"2,층,에,숲,을,바라볼,수,있,는,개인,자리,가,좋,은,거,같,아요,밖,으로,나갈,수,있,는,테라스,도,좋,고요,저,는,쑥,라테,마셨,는데,달,지,않,고,좋,았,어요",3,1,1,T,
978,1842,eun****,5,"최고,예요",1,1,1,T,
979,4924,시리리리,5,"좋,아요",1,1,1,T,
980,415,yun****,4,"잠봉,뵈,르,와,깜,파,뉴,구매,했,어요,잠봉,뵈,르,는,너무,기대,했,는지,생각,보단,평범,했,지만,고소,한,바게트,와,함께,어우러지,는,담백,한,고소,한,맛,이,좋,았,어요,깜,라,뉴,는,생각,보다,큰,사이즈,인데,예약,안,했,음,못,먹,었,을,뻔,했,네요",5,1,1,T,
981,4492,쿠망,3,"케이크,는,맛있,었,는데,밀크티,는,너무,안,달,아서,제,취향,은,아녔,어요",1,1,0,F,
982,3697,seon,5,"역시,도,를",1,1,1,T,
983,2319,체리,4,"케이크,맛있,고,분위기,도,좋,았,고,커피,맛있,어요",3,1,1,T,
